Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1041282_Ca,mvc-10486,mp-1041282,WO2,intercalation,1.7698961970833331,113.62443331356177,860.9028023599657,201.10345241742175,1523.7085959552876,0.34046674694444334,0.38632579392857025
mp-1227051_Ca,mp-1227051,mvc-93,MnS2,intercalation,1.7401806870833338,252.61213393254278,828.7438154696176,439.59075679231944,1442.163982219983,0.018300805769230877,0.09353937374999965
mp-1013526_Ca,mvc-13560,mp-1013526,VS2,intercalation,1.779516748750001,107.12793628738142,344.2379564085733,190.63595688241824,612.577208984529,0.01721867666666732,0.046383741153842806
mp-1041454_Ca,mp-1048070,mp-1041454,Ba(WO2)4,intercalation,1.74905517374999,51.50366310366145,396.8015153370597,90.08274841853553,694.0277433521203,0.7544837842307697,0.7508179512500028
mvc-11104_Ca,mp-8670,mvc-11104,CrN3,intercalation,1.8095996337499998,250.18862391960107,811.0458687280295,452.74124221332653,1467.6683070046927,0.4804411062499998,0.0
mp-1041993_Ca,mp-1041996,mp-1041993,MoO2,intercalation,1.848297821250003,181.11825798362764,912.757480252047,334.76048161973495,1687.0476620795012,0.28872127416666693,0.27680750499999895
mp-1047007_Ca,mp-1047007,mp-1118394,SnO2,intercalation,1.8010778512500025,156.96530998495828,788.7901614766971,282.70674322849925,1420.6724891195922,0.19165878750000065,0.22399539428570758
mp-1043406_Ca,mp-1043438,mp-1043406,Ti(Si2O5)2,intercalation,1.804650822500004,148.78098682000805,409.20178314236426,268.4977302370898,738.4663345163359,0.17871985233333199,0.11922139595982273
mp-1104194_Ca,mp-8530,mp-2164,Mo3S4,intercalation,1.8213241787499999,61.45451437852893,316.01202393042536,111.92859293095425,575.5603399602072,0.06622152357142852,0.019749268000000875
mvc-15478_Ca,mvc-15523,mvc-15478,CoN,intercalation,1.9027509787499988,288.2533864943185,1228.2662589071856,548.4744132800662,2337.0848263012467,0.9143312824999992,0.3610336020000009
mp-1044591_Ca,mp-1044591,mvc-934,W2O3,intercalation,1.9607446687499988,61.51118513625273,622.1531030585853,120.6077283244017,1219.8833799683896,0.8917490727500006,0.8361158054545434
mp-1041144_Ca,mp-1041144,mvc-5928,WO2,intercalation,1.9049782645833375,113.62443331356177,862.6664638430449,216.45207578793406,1643.3608632059681,0.3209708941666669,0.3310201865476188
mvc-14915_Ca,mvc-14915,mp-25433,TiO2,intercalation,1.9301374037500054,149.08712190007518,512.4842406816772,287.75863039677165,989.1650017721254,0.15242222416666706,0.06659270634615311
mvc-14842_Ca,mp-569603,mvc-14842,Ba(CuN2)2,intercalation,1.922440026249997,111.49681339023374,414.66025209566305,214.34593686071196,797.1594659236168,0.25683902458333563,1.7763568394002505e-15
mp-1041228_Ca,mp-1041228,mp-1041295,Ho(WO3)2,intercalation,1.9629291662500024,80.16178792376071,689.8282136343341,157.35191153429713,1354.083920244972,0.1219866808333343,0.13732942649999913
mvc-15882_Ca,mvc-3999,mvc-15882,Mo2O5,intercalation,2.046643042500002,304.5337381012536,1478.5224836114164,623.2718562914486,3026.007754263129,0.20861942372449072,0.25226375597222184
mp-1042691_Ca,mp-1042703,mp-1042691,Cu3(SbO3)4,intercalation,2.0847396037500046,58.920619309967,371.1277249879438,122.83414855296547,773.7046663320066,0.02405554394737397,0.14722146974999717
