Battid,Stability Discharge,Stability Charge,energy,energy_dis,energy_per_atom,energy_per_atom_dis,band_gap,band_gap_dis,density,density_dis,total_magnetization,total_magnetization_dis,nsites,nsites_dis,elasticity,elasticity_dis,volume,volume_dis,helvol,geomvol,helvol_dis,geomvol_dis,vf_geomvol,vf_geomvol_dis,vf_helvol,vf_helvol_dis,Capacity_Grav
mp-300850443,0.103912,0.003341,-165.085093,-151.608103,-6.114263,-6.317004,1.6453,1.6175,3.368043,3.286449,3.333333,3.0,27,24,3.368043,3.286449,325.125388,322.676195,0.0,64.535,2.879,100.247,0,0,0,0,121.927219
mp-300771683,0.053235,0.09473,-101.166024,-89.913076,-7.226145,-7.492756,0.0,1.4429,3.918297,4.00121,10.999999,9.000001,14,12,3.918297,4.00121,150.258632,141.383805,0.0,33.932,0.001,38.399,0,0,0,0,151.182357
mp-300761611,0.025761,0.049709,-723.616703,-702.149536,-7.537674,-7.63206,1.9506,2.0893,2.597185,2.520802,1.0,0.0,96,92,2.597185,2.520802,1210.508948,1228.899117,1.961,276.474,0.919,246.77,0,0,0,0,111.610411
mp-300773983,0.039806,0.0,-219.732018,-208.544643,-6.103667,-6.133666,0.6478,0.1563,3.063984,3.157736,10.0,8.0,36,34,3.063984,3.157736,493.848176,471.885896,0.169,122.887,0.145,129.559,0,0,0,0,58.824465
mp-300853133,0.005228,0.070005,-143.237745,-136.48219,-7.161887,-7.183273,2.7085,0.0,3.365252,3.297751,10.0,9.0,20,19,3.365252,3.297751,220.050877,221.060031,0.0,21.492,0.0,16.809,0,0,0,0,60.098997
mp-300763959,0.039868,0.059828,-187.933647,-164.641066,-6.711916,-6.860044,0.0,0.0,4.222787,4.398762,14.999999,13.000002,28,24,4.222787,4.398762,285.122469,263.235056,0.0,35.725,0.0,51.322,0,0,0,0,217.616723
mp-300782698,0.064519,0.05544,-57.589693,-47.96579,-7.198712,-7.994298,0.0,0.1605,3.822298,4.067115,4.937077,3.003079,8,6,3.822298,4.067115,78.495692,68.102888,0.033,17.434,0.018,20.095,0,0,0,0,296.665855
mp-300762374,0.080453,0.068537,-466.192649,-154.262711,-8.47623,-8.570151,0.0,1.281,4.637655,4.63952,2.6e-05,0.0,55,18,4.637655,4.63952,764.569101,253.925841,10.776,99.031,2.486,198.727,0,0,0,0,12.551416
mp-300764788,0.069245,0.061618,-88.399198,-78.481649,-6.314228,-6.540137,1.8555,0.0,3.473336,3.750823,9.999999,9.000001,14,12,3.473336,3.750823,181.491073,161.91855,0.0,41.829,0.005,57.976,0,0,0,0,141.200371
mp-300776970,0.081803,0.0,-80.11122,-66.350011,-4.005561,-4.146876,1.1959,2.1491,2.335462,2.498958,0.0,0.0,20,16,2.335462,2.498958,404.885261,359.946298,0.0,112.483,0.102,146.53,0,0,0,0,188.262234
mp-300780305,0.056417,0.160602,-258.537603,-232.595947,-5.875855,-5.814899,0.047,0.0,3.78658,3.710654,20.999923,14.99993,44,40,3.78658,3.710654,443.72733,440.382207,0.0,74.865,0.0,80.572,0,0,0,0,156.775438
mp-300765295,0.086168,0.042642,-246.915296,-240.004763,-6.172882,-6.315915,1.9781,0.0274,3.267056,3.130847,17.999998,16.999999,40,38,3.267056,3.130847,568.821913,586.206075,17.557,222.968,10.616,207.976,0,0,0,0,47.896633
mp-300540110,0.008786,0.0,-191.006053,-170.524059,-6.821645,-7.105169,3.531,2.7453,2.961668,2.492185,4.000096,5.0,28,24,2.961668,2.492185,353.803667,401.95482,0.235,152.408,0.0,91.399,0,0,0,0,169.890533
mp-300031648,0.042177,0.109398,-316.162324,-287.353351,-7.185507,-7.183834,2.4956,0.0,3.252999,3.165312,3.0,2.0,44,40,3.252999,3.165312,475.508362,474.115913,0.695,76.197,0.0,76.017,0,0,0,0,115.086884
mp-300032005,0.0,0.027129,-235.356328,-222.710978,-7.354885,-7.423699,3.788,0.078,3.228899,3.250233,10.000002,9.0,32,30,3.228899,3.250233,380.287532,370.699075,0.0,51.066,0.0,54.327,0,0,0,0,72.488871
mp-300777713,0.126246,0.045145,-208.748169,-182.511791,-6.139652,-6.518278,0.4271,0.0155,4.143708,4.286246,19.0,12.999996,34,28,4.143708,4.286246,305.373474,279.084215,0.0,48.84,0.0,33.591,0,0,0,0,211.027336
mp-300776357,0.083792,0.0,-127.505935,-107.06124,-5.312747,-5.353062,3.755,4.3948,2.721113,3.134459,0.0,0.0,24,20,2.721113,3.134459,381.529689,316.508299,0.001,110.778,0.479,144.209,0,0,0,0,171.471883
mp-300031939,0.021279,0.011824,-100.253317,-88.98101,-7.160951,-7.415084,3.2545,0.0,3.432325,3.682501,5.0,3.999998,14,12,3.432325,3.682501,151.766634,135.196403,0.0,11.83,0.0,26.306,0,0,0,0,170.87289
mp-300540462,0.042808,0.084334,-198.644511,-180.261427,-7.094447,-7.510893,2.6419,2.0317,2.915877,2.950731,4.0,2.999955,28,24,2.915877,2.950731,350.592316,330.82679,10.581,105.681,0.384,99.334,0,0,0,0,174.139108
mp-300767460,0.003298,0.060468,-242.548118,-221.122848,-6.737448,-6.910089,2.2327,1.852,3.350736,3.259971,2.0,0.0,36,32,3.350736,3.259971,386.911265,383.541539,0.0,44.983,0.0,44.184,0,0,0,0,137.314459
mp-300763025,0.027196,0.07454,-258.561994,-243.199774,-7.182278,-7.152935,3.0954,0.0563,2.922961,2.848912,3.0,2.0,36,34,2.922961,2.848912,425.877384,428.855375,0.006,76.77,0.059,94.639,0,0,0,0,71.503998
mp-300776829,0.022891,0.067345,-533.053821,-479.360897,-7.013866,-7.049425,0.0,0.0,3.003881,3.083052,27.0,19.001008,76,68,3.003881,3.083052,902.026199,848.955132,0.0,175.028,0.0,185.787,0,0,0,0,131.400205
mp-300765286,0.054785,0.043341,-247.043502,-236.713934,-6.86232,-6.962175,0.0,2.9549,3.202243,3.438638,0.013799,0.0,36,34,3.202243,3.438638,457.924359,419.739839,0.025,85.26,0.517,93.016,0,0,0,0,60.700168
mp-300765320,0.083169,0.099032,-140.832924,-134.390406,-7.041646,-7.073179,2.1285,0.0,2.545789,2.409095,5.0,9.0,20,19,2.545789,2.409095,238.474435,247.221469,0.0,61.805,0.0,46.843,0,0,0,0,211.875232
mp-300769563,0.035001,0.09361,-189.162053,-168.796112,-6.755788,-7.033171,0.8337,1.1119,4.500006,4.712849,13.0,11.000001,28,24,4.500006,4.712849,312.83303,288.922357,0.0,69.341,0.0,62.567,0,0,0,0,126.456803
mp-300764760,0.024457,0.047621,-142.56308,-117.260712,-5.940128,-5.863036,2.121,3.0977,3.201883,2.943648,1.0,0.0,24,20,3.201883,2.943648,271.498465,279.654044,0.0,52.435,0.0,21.211,0,0,0,0,204.783575
mp-300032375,0.075032,0.096551,-315.809573,-300.956759,-6.579366,-6.542538,0.3762,0.0,2.805542,2.740453,2.0,7.000001,48,46,2.805542,2.740453,633.530971,640.16662,16.906,191.161,12.337,173.048,0,0,0,0,146.43778
mp-300771355,0.016974,0.081612,-502.967224,-444.80897,-7.185246,-7.413483,0.0,1.4776,3.920717,4.022492,29.001662,11.999932,70,60,3.920717,4.022492,753.824275,706.09801,0.0,134.159,0.019,165.123,0,0,0,0,150.581739
mp-300031828,0.029321,0.109156,-354.673789,-313.710051,-6.82065,-6.819784,2.2457,0.0,2.896181,2.726376,15.0,11.99957,52,46,2.896181,2.726376,651.61002,666.828711,1.403,186.465,0.04,136.758,0,0,0,0,141.496479
mp-300579738,0.04564,0.112644,-618.930547,-575.439683,-6.727506,-6.691159,0.1699,0.0,2.560159,2.440697,11.751746,9.061092,92,86,2.560159,2.440697,1194.675281,1224.815873,37.312,406.814,30.38,341.687,0,0,0,0,170.750556
mp-300032383,0.057534,0.169089,-282.828813,-253.362361,-6.427928,-6.334059,0.015,0.0,2.919458,2.6917,1.006691,3.0,44,40,2.919458,2.6917,545.071344,574.064582,41.448,180.724,22.703,107.248,0,0,0,0,217.43973
mp-300770257,0.091942,0.102803,-211.458631,-191.18241,-6.608082,-6.827943,2.4192,0.0,4.214939,3.926788,10.0,12.0,32,28,4.214939,3.926788,289.637294,299.150365,0.0,53.725,0.0,34.284,0,0,0,0,145.821704
mp-300540203,0.015907,0.016504,-218.904734,-206.73971,-6.840773,-6.891324,3.0688,0.5155,2.785591,2.520354,6.0,7.0,32,30,2.785591,2.520354,450.334097,488.58009,4.366,160.921,25.364,171.221,0,0,0,0,70.95545
mp-300764281,0.067824,0.103662,-252.090578,-109.533991,-6.633963,-6.845874,0.6985,0.1846,4.308386,4.122364,3.0,4.0,38,16,4.308386,4.122364,354.811385,177.023378,0.0,36.88,0.0,40.55,0,0,0,0,229.448743
mp-300769585,0.076167,0.050001,-169.548191,-147.885997,-6.055293,-6.161917,0.0,0.0,4.883618,4.965594,12.042964,22.0,28,24,4.883618,4.965594,299.412803,285.185306,0.0,53.778,0.0,64.374,0,0,0,0,121.746321
mp-300771986,0.088011,0.066181,-85.784487,-80.766044,-5.718966,-5.769003,0.1331,0.0,3.766866,3.654767,12.0,11.0,15,14,3.766866,3.654767,142.517068,143.734714,0.0,28.747,4.718,43.773,0,0,0,0,82.901216
mp-300779010,0.079712,0.025108,-641.071731,-618.288352,-6.541548,-6.720526,0.0,3.1607,2.994065,3.085191,2.927367,4e-06,98,92,2.994065,3.085191,1253.83148,1194.382381,9.856,294.909,13.895,311.85,0,0,0,0,71.13098
mp-300540113,0.035378,0.056478,-514.519633,-487.311188,-7.146106,-7.166341,0.321,0.0,3.096005,2.920828,4.0,2.982975,72,68,3.096005,2.920828,849.249197,884.398712,0.0,185.925,0.0,144.758,0,0,0,0,196.237979
mp-300771919,0.068763,0.289041,-85.67216,-72.240494,-6.11944,-6.020041,0.0,0.0,4.082622,4.052439,9.0,4.004645,14,12,4.082622,4.052439,148.562313,143.980497,0.0,34.555,0.0,33.278,0,0,0,0,282.761396
mp-300761610,0.039698,0.062602,-218.977202,-206.035873,-6.843038,-6.867862,0.2051,0.0777,3.433323,3.382028,3.0,5.0,32,30,3.433323,3.382028,334.397713,332.653616,0.044,66.003,0.037,59.714,0,0,0,0,77.528239
mp-300035899,0.037523,0.0,-103.245046,-88.846061,-6.452815,-7.403838,1.8256,0.0,5.265306,5.802427,3.0,0.0,16,12,5.265306,5.802427,170.150155,146.454139,0.0,21.968,0.008,43.105,0,0,0,0,198.706421
mp-300765723,0.061185,0.080135,-129.981559,-126.494059,-5.908253,-6.023527,0.1688,0.0,3.156033,3.186603,25.0,24.0,22,21,3.156033,3.186603,274.838015,268.584395,0.0,75.204,0.021,74.206,0,0,0,0,101.271399
mp-300504353,0.0,0.034692,-248.253807,-234.444029,-6.895939,-6.895413,4.6591,0.0,3.157788,3.320116,0.0,1.0,36,34,3.157788,3.320116,467.578672,437.774695,0.01,77.197,0.205,103.327,0,0,0,0,60.283749
mp-300765502,0.042121,0.057035,-101.547784,-96.231947,-6.769852,-6.87371,0.7286,0.0,4.012075,4.044943,12.999999,12.0,15,14,4.012075,4.044943,149.268372,145.206025,0.0,32.526,0.0,26.122,0,0,0,0,145.821704
mp-300773357,0.059414,0.040623,-274.25965,-254.390732,-6.856491,-7.066409,1.4682,1.4637,3.323193,3.408737,13.0,5.0,40,36,3.323193,3.408737,466.034257,440.813929,0.0,98.15,0.0,86.471,0,0,0,0,114.946154
mp-300766714,0.067332,0.122398,-702.833004,-675.985077,-7.321177,-7.347664,0.0,0.0,2.526867,2.50776,4.386682,3.186751,96,92,2.526867,2.50776,1257.084465,1248.277842,2.506,283.126,1.716,292.05,0,0,0,0,110.482395
mp-300762542,0.051982,0.099524,-203.423292,-183.484622,-7.265118,-7.645193,0.0,0.7115,4.350103,4.603022,8.407634,8.0,28,24,4.350103,4.603022,315.633809,288.275024,0.0,49.419,0.0,59.97,0,0,0,0,129.653689
mp-300761289,0.063842,0.05478,-189.52402,-171.64674,-6.768715,-7.151947,2.0642,0.4352,3.584684,3.815749,4.0,4.0,28,24,3.584684,3.815749,346.989028,313.894551,0.0,45.776,0.0,36.145,0,0,0,0,143.120302
mp-300777612,0.035441,0.067856,-510.89514,-495.054854,-7.404277,-7.500831,0.4278,0.5585,3.171083,3.097709,19.0,9.0,69,66,3.171083,3.097709,747.47755,754.020419,0.003,138.703,0.788,128.271,0,0,0,0,56.327885
mp-300032427,0.0,0.0,-229.287622,-206.350089,-7.165238,-7.369646,1.5696,1.8972,3.215155,3.05678,1.0,0.0,32,28,3.215155,3.05678,348.832191,351.823292,0.0,68.689,0.0,40.374,0,0,0,0,158.726471
mp-300761144,0.083349,0.0,-391.461731,-377.269746,-6.11659,-6.287829,0.1769,2.6241,3.027236,3.143052,8e-05,0.0,64,60,3.027236,3.143052,885.578998,838.278687,0.059,190.165,1.71,204.995,0,0,0,0,66.404006
mp-300776706,0.076194,0.070092,-380.214166,-376.09541,-6.912985,-6.96473,0.0481,2.2057,2.627272,2.583671,13.0,6.0,55,54,2.627272,2.583671,595.791599,601.385093,48.073,178.536,0.514,132.398,0,0,0,0,28.432067
mp-300025660,0.000742,0.024165,-219.406622,-206.530431,-6.856457,-6.884348,2.7479,0.0889,3.497953,3.487557,6.002727,6.999999,32,30,3.497953,3.487557,358.623055,353.082353,0.0,45.036,0.0,42.083,0,0,0,0,70.95545
mp-300540520,0.040177,0.086906,-708.536595,-654.300572,-6.812852,-6.815631,2.5665,0.0,2.87729,2.776407,19.845409,16.174453,104,96,2.87729,2.776407,1226.622384,1237.98197,0.0,263.712,0.0,209.034,0,0,0,0,100.879602
mp-300757464,0.072279,0.043926,-262.868162,-253.610853,-7.301893,-7.459143,0.1799,0.1342,2.940817,2.880044,2.0,1.0,36,34,2.940817,2.880044,469.491745,471.394667,0.016,113.484,0.0,104.331,0,0,0,0,64.467672
mp-300777475,0.02537,0.043927,-100.458261,-42.181062,-5.022913,-4.686785,4.009,0.2947,2.911391,3.139861,5.000001,4.000379,20,9,2.911391,3.139861,217.487599,97.160328,0.0,28.338,0.003,59.205,0,0,0,0,140.573296
mp-300776672,0.093667,0.01986,-105.883915,-97.897241,-7.563137,-8.158103,0.1408,0.3721,3.970478,4.045338,6.000001,4.0,14,12,3.970478,4.045338,162.106003,153.407874,0.0,25.568,0.0,31.521,0,0,0,0,138.29166
mp-300765322,0.051144,0.091078,-197.485513,-174.09744,-7.053054,-7.25406,0.0911,0.6579,4.173038,4.267824,11.0,9.0,28,24,4.173038,4.267824,280.775826,263.737431,0.0,58.776,0.0,48.133,0,0,0,0,358.666732
mp-300019445,0.008844,0.078125,-103.40482,-97.256227,-7.386059,-7.481248,1.5804,0.8567,6.758123,6.809096,1.0,0.001802,14,13,6.758123,6.809096,184.098645,181.027769,0.21,53.303,0.0,29.456,0,0,0,0,35.77101
mp-300031553,0.043194,0.003728,-554.642494,-484.906094,-6.602887,-6.734807,3.09,1.1366,3.05916,2.678834,3.0,4.0,84,72,3.05916,2.678834,1047.700812,1144.816644,2.821,391.565,0.0,233.142,0,0,0,0,166.628677
mp-300781772,0.062505,0.065087,-196.002469,-174.104966,-7.000088,-7.254374,0.3906,0.7394,4.10209,4.388788,12.000001,10.000001,28,24,4.10209,4.388788,289.541817,260.122701,0.002,62.429,0.0,46.327,0,0,0,0,149.882671
mp-300778299,0.005471,0.010162,-229.109978,-103.049049,-7.159687,-7.360646,1.4979,1.9756,3.175065,2.927667,1.0,0.0,32,14,3.175065,2.927667,353.23683,183.669564,12.061,58.474,0.0,57.237,0,0,0,0,304.918739
mp-300771688,0.014725,0.060021,-210.18019,-187.387344,-7.506435,-7.807806,0.6732,0.7108,4.339671,4.47625,20.999956,17.000001,28,24,4.339671,4.47625,302.428355,282.901172,0.0,64.663,0.0,58.245,0,0,0,0,135.64025
mp-300771545,0.079836,0.02347,-144.272171,-123.576208,-6.557826,-6.865345,0.6453,1.3451,3.90203,4.128293,19.999991,14.000003,22,18,3.90203,4.128293,235.49525,211.420636,0.243,48.862,0.038,62.406,0,0,0,0,193.72924
mp-300771444,0.025656,0.044304,-158.255547,-146.442782,-6.593981,-6.65649,0.7145,1.1523,3.007102,2.915797,4.0,3.0,24,22,3.007102,2.915797,295.704104,297.057984,0.0,68.695,0.0,49.9,0,0,0,0,195.140455
mp-300032491,0.022412,0.003267,-177.623031,-172.506933,-7.104921,-7.187789,0.0,1.8852,3.354765,3.334159,1.000086,0.0,25,24,3.354765,3.334159,288.306838,286.631715,0.0,38.218,0.0,52.856,0,0,0,0,260.559605
mp-300761626,0.076221,0.067413,-126.298407,-103.574612,-5.740837,-5.754145,0.0,0.0,4.941678,4.832871,0.0,2.000005,22,18,4.941678,4.832871,213.774814,209.04823,0.023,60.392,0.0,38.174,0,0,0,0,168.514354
mp-300770546,0.097803,0.019599,-407.852111,-364.645559,-6.797535,-7.012415,2.8466,0.8102,2.785202,2.839395,10.000001,8.000002,60,52,2.785202,2.839395,800.573896,752.820075,5.61,202.78,0.009,192.866,0,0,0,0,159.676047
mp-300031806,0.028102,0.020511,-422.728956,-409.939358,-7.045483,-7.06792,2.4394,0.0957,2.668176,2.614201,15.0,13.999999,60,58,2.668176,2.614201,846.777508,855.442883,25.677,238.857,2.512,209.289,0,0,0,0,39.396183
mp-300775672,0.076387,0.082497,-261.00608,-230.170032,-6.525152,-6.576287,0.4448,0.0,3.192892,3.166616,4.0,11.0,40,35,3.192892,3.166616,473.284646,459.01287,0.212,94.262,0.0,94.287,0,0,0,0,147.25543
mp-300504207,0.014094,0.05475,-247.748674,-233.776566,-6.881908,-6.875781,4.1221,0.0294,3.033737,3.17464,0.0,1.0,36,34,3.033737,3.17464,486.698256,457.835406,0.0,89.629,0.0,97.119,0,0,0,0,60.283749
mp-300763515,0.001291,0.0,-262.098908,-201.498417,-5.460394,-5.03746,2.0025,0.7975,3.21609,3.33639,4.0,3.0,48,40,3.21609,3.33639,569.493753,521.323058,0.17,138.376,0.003,128.136,0,0,0,0,194.39302
mp-300771744,0.08183,0.083601,-172.228784,-160.39682,-6.624184,-6.683201,2.3336,0.2277,2.812989,2.646976,5.0,4.000007,26,24,2.812989,2.646976,272.072733,280.427985,0.0,52.58,0.0,29.758,0,0,0,0,116.301365
mp-300540173,0.01569,0.031732,-259.657751,-245.773946,-7.212715,-7.228645,2.2741,1.2795,2.785655,2.72188,2.0,1.000204,36,34,2.785655,2.72188,445.611771,447.583673,0.0,83.828,0.0,88.92,0,0,0,0,71.705748
mp-300778769,0.085312,0.032751,-134.68032,-130.754223,-7.088438,-7.264123,1.087,0.897,4.033486,4.138949,12.0,11.0,19,18,4.033486,4.138949,213.904099,205.669002,0.0,23.566,0.0,26.738,0,0,0,0,51.583192
mp-300766777,0.010453,0.006276,-382.090863,-340.836294,-6.823051,-7.100756,3.4967,2.7283,2.931397,2.54355,4.0,5.0,56,48,2.931397,2.54355,714.914394,787.675327,0.265,282.351,0.0,173.779,0,0,0,0,169.890533
mp-300777058,0.092551,0.037946,-134.542785,-130.660697,-7.081199,-7.258928,0.9862,0.7767,4.053053,4.1545,12.0,11.0,19,18,4.053053,4.1545,212.871434,204.899154,0.0,29.271,0.0,48.251,0,0,0,0,51.583192
mp-300778808,0.079693,0.054076,-664.386999,-655.017753,-7.221598,-7.443384,0.0,3.5219,5.18018,5.144764,0.938495,0.0,92,88,5.18018,5.144764,1072.155518,1070.574937,8.535,265.432,19.05,262.602,0,0,0,0,32.052749
mp-300766109,0.091896,0.054136,-400.812162,-388.918963,-6.793426,-6.944981,1.0219,0.7871,4.080404,4.067831,21.000178,3.999997,59,56,4.080404,4.067831,584.127361,577.43263,0.0,107.532,0.0,63.889,0,0,0,0,56.01682
mp-300754937,0.035086,0.058753,-328.950315,-80.231513,-8.656587,-8.914613,0.0,2.0938,3.868613,3.907892,1.000012,0.0,38,9,3.868613,3.907892,417.331725,101.809583,0.0,16.968,0.0,54.538,0,0,0,0,108.711188
mp-300032425,0.009228,0.0,-100.284362,-91.963225,-7.163169,-7.663602,2.6022,1.7786,3.415608,3.570533,3.000001,2.0,14,12,3.415608,3.570533,148.623504,135.718688,0.0,11.875,0.0,25.761,0,0,0,0,175.340564
mp-300540438,0.036793,0.057048,-200.483125,-188.044699,-7.160112,-7.232488,3.9899,1.0509,2.794046,2.756027,5.0,4.0,28,26,2.794046,2.756027,355.155732,351.690892,4.743,83.736,0.0,84.561,0,0,0,0,89.698584
mp-300026851,0.048133,0.135293,-195.257303,-172.51523,-6.101791,-6.161258,1.5503,0.0,3.312327,3.212702,0.0,0.481648,32,28,3.312327,3.212702,345.709697,342.079767,0.0,56.443,0.0,46.671,0,0,0,0,155.46161
mp-300761380,0.039638,0.067196,-181.001368,-168.762849,-6.961591,-7.031785,1.4963,1.3015,2.920498,2.858675,1.0,0.0,26,24,2.920498,2.858675,289.710391,287.912039,0.0,70.342,0.807,67.901,0,0,0,0,204.820348
mp-300763980,0.080779,0.063856,-181.823367,-171.706963,-6.060779,-6.132392,0.2602,0.0,4.505584,4.490018,20.999982,19.000001,30,28,4.505584,4.490018,275.826348,271.64863,0.0,44.143,0.0,44.822,0,0,0,0,71.622763
mp-300032437,0.035114,0.014226,-442.229144,-432.396144,-7.370486,-7.455106,1.6901,0.2419,2.603663,2.550187,6.0,5.0,60,58,2.603663,2.550187,848.994756,857.758643,22.625,218.095,4.175,235.679,0,0,0,0,40.266888
mp-300032324,0.010147,0.076794,-87.690176,-74.446259,-6.263584,-6.203855,3.4217,0.0,3.860351,3.82859,2.0,2.762115,14,12,3.860351,3.82859,138.169874,133.295197,0.0,13.33,0.0,17.271,0,0,0,0,166.877465
mp-300773763,0.142865,0.117737,-178.986489,-159.803366,-6.392375,-6.658474,0.59,0.4548,4.762188,5.059554,1.000001,17.0,28,24,4.762188,5.059554,319.65083,291.751823,0.0,47.725,0.005,51.302,0,0,0,0,116.94605
mp-300764712,0.070076,0.058184,-152.553959,-55.797847,-5.448356,-5.579785,2.6492,1.8724,2.786835,2.844687,3.0,1.0,28,10,2.786835,2.844687,335.624147,148.192541,6.53,56.895,0.0,74.583,0,0,0,0,380.656609
mp-300766750,0.032788,0.016235,-187.78487,-164.280642,-6.706603,-6.845027,0.0,0.0,3.549628,3.550864,5.770931,3.964489,28,24,3.549628,3.550864,301.55629,288.467614,0.0,35.257,0.0,27.14,0,0,0,0,166.309359
mp-300019131,0.071233,0.221104,-503.89141,-113.876493,-7.410168,-7.591766,0.0,0.0035,3.126903,3.016087,14.0,3.999992,68,15,3.126903,3.016087,754.352498,187.874273,0.403,52.001,3.312,162.068,0,0,0,0,222.07202
mp-300771093,0.0,0.10222,-305.730301,-285.670459,-7.279293,-7.324884,1.4167,0.0,4.386726,4.312834,55.003118,52.000078,42,39,4.386726,4.312834,455.75677,455.54798,0.011,100.221,0.0,70.263,0,0,0,0,66.781402
mp-300773454,0.056363,0.061991,-203.329616,-189.426077,-5.08324,-5.119624,1.4066,0.7765,2.768172,2.588423,4.0,18.999999,40,37,2.768172,2.588423,378.242902,391.150975,0.0,95.615,0.0,70.245,0,0,0,0,127.516163
mp-300540075,0.048929,0.051692,-211.054156,-200.511427,-6.595442,-6.683714,1.6217,1.4613,2.994578,2.881593,2.0,1.0,32,30,2.994578,2.881593,365.587621,371.922356,0.748,82.408,0.034,73.544,0,0,0,0,81.303799
mp-300771201,0.032626,0.140721,-106.169388,-89.550139,-6.635587,-6.888472,0.3874,1.1152,4.471899,4.67443,17.000001,8.0,16,13,4.471899,4.67443,155.981743,141.82634,0.0,31.911,0.0,42.635,0,0,0,0,191.409446
mp-300705333,0.033738,0.003504,-336.389013,-312.507134,-7.008104,-7.102435,2.6911,1.3828,2.936197,2.859432,1.0,0.0,48,44,2.936197,2.859432,662.415035,664.075128,2.557,193.91,0.0,177.527,0,0,0,0,91.527701
mp-300775796,0.082303,0.097379,-229.008744,-213.9328,-8.178884,-8.913867,0.0,0.0,4.136755,4.165412,2.544855,0.925995,28,24,4.136755,4.165412,303.775486,290.617484,0.004,64.351,0.0,48.604,0,0,0,0,141.662656
mp-300780308,0.039363,0.083258,-253.029279,-242.3735,-7.442038,-7.574172,0.0973,0.2789,3.149166,3.119996,14.0,13.0,34,32,3.149166,3.119996,374.509853,370.622916,0.003,75.448,0.0,77.959,0,0,0,0,112.110624
mp-300761664,0.048487,0.068867,-294.266656,-267.718473,-6.687879,-6.692962,0.8592,0.0,2.991113,2.822077,4.0,5.0,44,40,2.991113,2.822077,532.546008,548.107688,0.0,101.628,0.0,90.123,0,0,0,0,217.228426
mp-300025562,0.0,0.032229,-108.558255,-95.256113,-6.784891,-6.804008,0.7512,0.0028,3.204603,3.309468,4.0,3.0,16,14,3.204603,3.309468,182.24026,169.500378,0.002,36.806,0.074,44.779,0,0,0,0,293.249195
mp-300032464,0.042504,0.021572,-442.014812,-431.970103,-7.366914,-7.44776,2.0386,0.0043,2.435915,2.455765,6.000001,5.0,60,58,2.435915,2.455765,907.46041,890.738632,37.867,278.356,15.738,293.893,0,0,0,0,40.266888
mp-300771665,0.104971,0.036224,-45.984071,-128.87391,-5.748009,-5.857905,0.1841,0.29,4.4617,4.34395,3.0,13.000001,8,22,4.4617,4.34395,71.275873,214.317182,0.58,49.722,1.723,18.303,0,0,0,0,93.2983
mp-300772578,0.003406,0.044793,-187.402719,-164.885347,-6.692954,-6.870223,0.704,1.3658,4.651467,4.929287,10.999947,9.000001,28,24,4.651467,4.929287,303.730212,277.258744,0.0,57.185,0.0,65.246,0,0,0,0,126.005633
mp-300771467,0.031566,0.009946,-175.592787,-159.330447,-6.753569,-6.927411,3.5359,0.0,2.81156,2.665175,10.0,0.135017,26,23,2.81156,2.665175,300.99254,304.550846,0.0,68.524,0.0,42.327,0,0,0,0,157.770573
mp-300018767,0.003972,0.031639,-52.940962,-42.56333,-6.61762,-7.093888,1.0628,0.0,4.020586,4.923009,3.999999,2.999999,8,6,4.020586,4.923009,77.544834,58.647878,0.0,4.887,0.0,6.462,0,0,0,0,285.493157
mp-300032431,0.034933,0.022075,-234.977409,-225.764901,-7.343044,-7.525497,2.4883,0.8948,3.213379,3.23886,6.0,5.000001,32,30,3.213379,3.23886,373.863322,363.804767,0.0,57.541,0.0,43.872,0,0,0,0,74.090604
mp-300672979,0.019584,0.055216,-296.814381,-269.975333,-6.745781,-6.749383,4.3808,0.0,4.185538,3.93051,0.0,0.003073,44,40,4.185538,3.93051,618.688014,647.10155,9.32,200.122,1.191,154.408,0,0,0,0,68.745595
mp-300775084,0.017794,0.083254,-97.785801,-91.273621,-6.111613,-6.084908,3.2216,1.001,3.301245,3.145041,2.0,1.000003,16,15,3.301245,3.145041,165.64775,170.210163,0.0,23.049,0.0,33.13,0,0,0,0,81.385056
