Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1204825_Zn,mp-1204825,mp-542633,GdCo2,intercalation,0.08281834025000001,677.1058539772116,5137.650525240768,56.07678299995153,425.4916892849812,0.0,0.0
mp-1046970_Zn,mp-1046970,mp-1047430,Ba(SbO2)4,intercalation,0.09059460250000262,65.54762837392575,379.68623243306854,5.938261337353696,34.397523301997445,0.2889910212980791,0.30267929580357045
mp-1009730_Zn,mp-1183468,mp-1009730,Ca2Sn,intercalation,0.08198527749999984,202.8302439220483,810.2713604677538,16.629093833341788,66.4303223382512,0.03183334583333286,0.021525962499999718
mp-1195553_Zn,mp-1195553,mp-1718,ZrFe2,intercalation,0.05295362837499995,709.4590106571704,5200.085230097438,37.56842879763493,275.36338079290584,0.0,3.552713678800501e-15
mp-1044626_Zn,mp-1044626,mvc-5236,SnO2,intercalation,0.16650898749999987,146.12616073234412,881.4972434035419,24.33131907080486,146.7772134831647,0.25612755277777755,0.24524576345238192
mp-1044153_Zn,mp-1044153,mp-714883,MoO2,intercalation,0.13617049749999444,92.87298608004329,500.191559494073,12.646560718829553,68.11133350160598,0.23038826166667548,0.2440545573076971
mp-1042597_Zn,mp-1042597,mvc-13677,MoO2,intercalation,0.19274786249999698,166.83846357893333,966.8334411403155,32.157757237622995,186.35507917331245,0.09076018833334132,0.119922357857142
mp-1013526_Zn,mvc-11418,mp-1013526,VS2,intercalation,0.14171272750000474,101.96589793035757,385.02917378538774,14.44986550769806,54.56353438420062,0.01721867666666732,0.09138260192307346
mp-1040851_Zn,mp-1040851,mp-1044829,Sn2P2O9,intercalation,0.11782636749999888,105.357714272517,415.5736504871764,12.413916760833464,48.96553366561813,0.05922123076923125,0.12861242791666516
mp-1191566_Zn,mp-570748,mp-1191566,Sb,intercalation,0.12401639249999952,25.921235094299895,159.9960921686304,3.214658065539458,19.84213816485097,0.02797689375000001,0.015976472934783104
mp-1043021_Zn,mp-1043021,mp-1043388,V2O3,intercalation,0.1681600549999991,146.78850181722694,756.4212967806433,24.68396253895235,127.19984686980361,0.23469161174999975,0.18278145522727307
mp-1041123_Zn,mp-1041123,mvc-5928,WO2,intercalation,0.1038661208333358,107.83425405653524,962.3577690655239,11.200325661808721,99.95636832665917,0.3209708941666669,0.3235149945833342
mp-1008728_Zn,mp-971941,mp-1008728,Ni,intercalation,0.11715104249999986,630.8200055291688,5059.707150671055,73.9012212775978,592.749967445818,0.09799367000000014,0.03913930560810819
mvc-4401_Zn,mvc-4501,mvc-4401,Ge3(WO6)2,intercalation,0.16135238124999784,165.13207899192227,1113.1342699863606,26.6444541661094,179.60686511327728,0.10081819102941036,0.18939306168750214
mp-1041934_Zn,mp-1041934,mp-1041993,MoO2,intercalation,0.2896379275000007,166.83846357893333,996.1794385815729,48.3227468182866,288.531348008881,0.2887212741666758,0.2619204128571422
mp-1044440_Zn,mp-1044495,mp-1044440,Pr(SbO3)2,intercalation,0.2950962099999983,98.2039521287678,599.8073670900128,28.979614080220642,177.0008807583405,0.17575692444444346,0.2241254942500026
mvc-11754_Zn,mvc-14775,mvc-11754,V2S5,intercalation,0.26461637999999743,163.61471691792343,523.894658416015,43.29513410554524,138.63110801138106,0.25207495125,0.34740118687499955
mp-1046871_Zn,mp-1046871,mvc-2949,SbO2,intercalation,0.21360009750000009,143.7359596030407,842.7400562905156,30.702014985465567,180.00935819080968,0.27279278750000024,0.358599745357143
mp-1044100_Zn,mp-1044100,mp-1044162,PWO5,intercalation,0.27622055499999965,81.83277076183904,454.18405412302843,22.603893357022926,125.4549715020128,0.06168108214282597,0.09057866435185069
mp-1044880_Zn,mp-1044880,mvc-9896,SnO2,intercalation,0.3475889283333351,146.12616073234412,881.7489774134689,50.791835610420165,306.48618211816176,0.29785052888888863,0.22927118845238237
