Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mvc-13588_Y,mvc-14431,mvc-13588,Cu(WO4)2,intercalation,,3.606125279166658,82.70440604585059,573.8557355655621,298.24244934040564,2069.3956746177505,0.1565475199369608,0.07441336728568793
mp-1041433_Y,mp-1041433,mp-1048172,Ba2Mn3O8,intercalation,,3.6506226900000014,122.49880997802931,709.2809331446001,447.1969352037925,2589.3170681220513,0.2772626731547607,0.004955331726181456
mp-1143147_Y,mvc-4292,mp-1143147,FeSiO4,intercalation,,3.642057814999996,258.70322224965724,1135.020509808666,942.2120923600453,4133.810317933932,0.4171955146180544,0.1463497558750042
mp-1048252_Y,mp-1048252,mvc-12155,BaNiO5,intercalation,,3.628185963333322,63.18215943564869,359.9054937719049,229.23662399750862,1305.804060629774,0.19144189759999808,0.08663117043271829
mp-1048406_Y,mp-1048406,mp-1048486,BaNi4O7,intercalation,,3.700716804999999,140.32134091750768,731.929121697554,519.2895444335546,2708.6624007350274,0.3246124166666666,0.15836417028845862
mp-1110658_Y,mp-1110658,mp-1206438,Rb2CuF6,intercalation,,3.7749733599999993,183.83290452215905,744.6104007616054,693.9643172625737,2810.884426453984,0.0,0.06781649437500015
mp-1043888_Y,mp-1046143,mp-1043888,Sr2GaNi2O7,intercalation,,3.775975896666665,142.75053187834487,764.9039974607703,539.0225676089767,2888.2590576758485,0.23857179718750302,0.0617128014423054
mp-1043067_Y,mp-1045774,mp-1043067,Co4(CuO4)3,intercalation,,3.747774723333336,113.6829059171255,692.4346196201868,426.0579212712846,2595.088964973469,0.05809509792763379,0.002274520299998528
mp-1043303_Y,mp-1045770,mp-1043303,Fe4(CuO4)3,intercalation,,3.708842389999996,115.70372370376933,643.0966598218182,429.126875153387,2385.1441528145665,0.0687880025328953,0.027071966374999867
mvc-11008_Y,mp-565449,mvc-11008,Ba2Fe3O8,intercalation,,3.813107383333332,121.9931086332573,701.0259322516112,465.17282324525866,2673.0871581767506,0.16875688899038455,0.013070933482172364
mvc-11097_Y,mvc-3569,mvc-11097,CrO3,intercalation,,3.910694215,425.64521028039934,2057.3901315164712,1664.5682614860157,8045.823685319552,0.7567015009375018,0.20253266449999607
mp-1154524_Y,mp-1154524,mvc-12177,MnSiO4,intercalation,,3.9254561991666663,259.840602801885,1107.1862779906533,1019.9929050638631,4346.211238570679,0.4835573163888878,0.1085594367500029
mvc-13999_Y,mvc-3768,mvc-13999,CrO3,intercalation,,4.086094526666663,425.64521028039917,2078.296740492967,1739.2265640286207,8492.116936117476,0.8322872167708342,0.15776105016666442
mp-1045003_Y,mp-1045003,mvc-15029,CuO2,intercalation,,4.021699601666668,173.11899931714134,720.5819301183452,696.2326105946794,2897.964061325147,0.6514886492499983,0.3108171690909085
mp-1048426_Y,mp-1048426,mp-1048554,Ba2Ni3O7,intercalation,,4.065804776666663,123.38861354658277,747.84690999492,501.67401434397306,3040.5995388727492,0.4116491883333282,0.07652241182691988
mp-1157336_Y,mp-1157336,mp-1172361,CoSiO4,intercalation,,4.026538684583332,254.904002502388,1155.9130039397473,1026.3808269309918,4654.328426376317,0.5088419377777775,0.1785688058750008
mvc-4333_Y,mvc-4333,mvc-4519,SiNiO4,intercalation,,4.149019267500001,255.19500730550223,1151.972436799436,1058.8090022803322,4779.555835909789,0.5206290598611103,0.261006285749998
mp-1043320_Y,mp-1045844,mp-1043320,Cu3(NiO3)4,intercalation,,4.105697096666663,113.83728902242176,693.8450457777573,467.38142703176095,2848.7175899862873,0.11435364512061508,0.01083112083333404
mvc-12303_Y,mp-19242,mvc-12303,NiO3,intercalation,,4.1988944833333335,137.02367467597182,810.6347606055555,575.3479516829997,3403.769824304905,0.18624266324404812,0.0
mvc-11009_Y,mp-19385,mvc-11009,MnO3,intercalation,,4.1694155066666685,139.70594595648916,684.8285368539335,582.4921374445213,2855.334720966636,0.2795934569642853,3.1974423109204515e-14
mp-1048131_Y,mp-1048131,mvc-13721,Ba2Ni3O8,intercalation,,4.230052059999996,120.43169390584002,742.8367554247347,509.43233489568746,3142.238147528112,0.3473201533974368,0.08561108526785421
mvc-12300_Y,mp-19192,mvc-12300,MnNiO6,intercalation,,4.21457477833334,69.17590551127054,396.1004116985786,291.5470266361711,1669.3948048322816,0.08908401891522999,0.0
mp-1041033_Y,mp-1049052,mp-1041033,Ba2Co2F11,intercalation,,4.597972233333337,116.45920301545624,541.4092950399728,535.4761817811976,2489.384905462372,0.005505190888890787,0.06253836895833588
mp-1041199_Y,mp-1044915,mp-1041199,Ba2Ni2F11,intercalation,,5.337766705555556,116.54015723288565,554.450397492889,622.0641711379067,2959.526871619587,0.12712737433333654,0.07349154083333698
mp-1041606_Y,mp-1041853,mp-1041606,CrF5,intercalation,,5.405065791666668,151.74366169721625,394.4741391183088,820.1844749418631,2132.158675045529,0.309870597083334,0.2346989906579013
mp-8642_Na,mp-982595,mp-8642,Re,intercalation,,-1.7064364650000003,315.09368855342154,1287.677869685066,-537.6873600389116,-2197.340472004116,0.05880182249999955,1.294527804375
mp-1001833_Na,mp-1096344,mp-1001833,InBi,intercalation,,-1.7982269649999998,144.9598721904328,58.997095527792695,-260.67075101578985,-106.09016803475771,0.028715615833333263,1.1805264658333334
mp-1006112_Na,mp-1006112,mp-102,Co,intercalation,,-0.872797395,628.6385511105373,1355.5762555952065,-548.6740898058513,-1183.1434246073504,0.019153610000000043,0.6593864487499999
mp-1186037_Na,mp-1186037,mp-568345,Fe,intercalation,,-0.6690351772222222,644.192524560724,1214.9421690937315,-430.9874598347147,-812.8390494143757,0.7842520133333322,0.6978393862499996
mp-1186073_Na,mp-1186073,mp-23,Ni,intercalation,,-0.5554623016666663,629.8193531153988,1381.2291520733195,-349.8409075156904,-767.2207239397438,0.0,0.4165967262499993
mp-1210274_Na,mp-977200,mp-1210274,C,intercalation,,-0.42674192500000063,330.9641733945485,601.478126243269,-141.23628846042362,-256.675933438446,1.2656922737499996,1.0559546865625
mp-11051_Na,mp-1212538,mp-11051,Sn,intercalation,,-0.20960741624999965,162.73942832431516,471.81884102084746,-34.11139109306171,-98.89672820444919,0.0,0.1139841214166668
mp-1186036_Na,mp-1186036,mp-30,Cu,intercalation,,-0.28366580500000005,606.7558939366455,1317.4059888315871,-172.1158990920332,-373.70303033373324,0.0,0.21274935375000026
mp-1120777_Na,mp-1120777,mp-246,TiF3,intercalation,,-0.06059229499999996,209.62899120556546,619.0377687656867,-12.70190167568002,-37.50891910119224,0.0,0.23498045780555546
mp-1210088_Na,mp-1210088,mp-540010,WO2,intercalation,,0.08647560749999461,112.22058331232515,776.7748884263652,9.704343115937075,67.17208036741047,0.2639074299999997,0.5189592144531243
mp-1022725_Na,mp-864742,mp-623511,Sn,intercalation,,0.20989894833333314,428.4140057533419,1168.3242849013945,89.923649258897,245.23003871309612,0.05914658500000014,0.02920605515625008
mp-1221437_Na,mp-1221437,mp-7564,Nb3Te4,intercalation,,0.5844459350000009,16.738078856600765,120.01866250336953,9.78250214744978,70.14441942423134,0.0,0.027996353291666942
mp-1183338_Na,mp-1183338,mp-962067,BaSn,intercalation,,0.5934970649999995,88.74176720267639,349.53000400006766,52.667978377701644,207.4450315034783,0.28485821166666714,0.06526939249999986
mp-7956_Na,mp-7956,mp-80,Sb,intercalation,,0.6771055483333335,421.5631303826629,1115.941513794102,285.4427345548695,755.6101906054857,0.28024546000000017,0.0
mp-1079427_Na,mp-556538,mp-559817,CuO2,intercalation,,0.6740725349999963,94.68859430453028,340.2075967767775,63.826980798440935,229.324597185579,-1.7763568394002505e-15,0.006393851757243496
mp-1009747_Na,mp-1100440,mp-1009747,ScSn,intercalation,,0.7301720849999989,143.58781459239415,517.3676787448667,104.8438139615217,377.7674367007488,1.0332585739285711,0.4871211790952423
mp-1221415_Na,mp-1221415,mp-9227,Ti3Se4,intercalation,,0.703326314999994,28.455552263486627,147.39629015346156,20.01353871476779,103.66768959830402,0.0,0.0022616523958332024
mp-1221416_Na,mp-1221416,mp-561,Nb3Se4,intercalation,,0.7973180550000011,22.11146223488072,142.78732235832717,17.62986806232107,113.84691014139958,0.0,0.014138886399999606
mp-754638_Na,mp-759473,mp-754638,Ti3O8,intercalation,,0.8043463350000011,69.33598452718307,249.64314698926867,55.77014503805648,200.79955033868484,0.08295930640000382,0.04365952079861213
mp-19844_Na,mp-19844,mp-971669,FeSb3,intercalation,,0.9686379649999949,15.696422806416626,114.20611020130684,15.204151044986913,110.62437417595905,0.0,2.664535259100376e-15
mp-754584_Na,mp-754835,mp-754584,CuO4,intercalation,,0.9718733149999992,100.95396140792695,293.4633381540121,98.11446113590395,285.20918728270544,0.0929098390833305,0.10348350935605932
mp-752918_Na,mp-760217,mp-766454,TiO2,intercalation,,0.9695798149999988,78.26324710397225,304.82365369162153,75.8824646483686,295.5508617539461,0.058752857500000026,0.06921161108974339
mp-760359_Na,mp-760372,mp-9173,TiO2,intercalation,,0.9695958169999966,124.85102646859616,471.1235434297892,121.05503301210672,456.79941699973983,0.05920183166666604,0.05740337107723548
mp-1221421_Na,mp-1221421,mp-12627,Nb3S4,intercalation,,0.967594764999997,32.02287331848868,161.53666808763762,30.985164583227725,156.30203439714026,0.0,0.002659820528453593
mp-1078799_Na,mp-1110637,mp-1078799,LiNbF6,intercalation,,0.942064350000002,206.3101838185016,653.2343425417573,194.3574692173576,615.3887863042793,0.0,0.1836322057499995
mp-771250_Na,mp-771250,mp-771774,SiSnCO7,intercalation,,1.0764741500000057,78.88094355769032,263.6929640870541,84.91329666746309,283.85865937659355,0.013506468159723006,0.0643961022435704
mp-1221427_Na,mp-1221427,mp-799,V3S4,intercalation,,1.0030074749999998,45.802067341872274,189.8570591865203,45.93981591435125,190.42804954559728,0.0,3.552713678800501e-15
mp-28649_Na,mp-28649,mp-752989,Ti8O13,intercalation,,1.0162202650000112,43.65645362634083,181.02410677177966,44.364572873120785,183.96036575500824,0.012023182380952235,0.004440851022724957
mp-1002227_Na,mp-975275,mp-1002227,RbSb,intercalation,,1.1117560050000004,211.695928788405,703.8378781729037,235.35422006456173,782.4959876051844,0.7425397562500002,0.013676435833332778
mp-540734_Na,mp-540734,mp-778825,Mn2O9,intercalation,,1.179392840000001,186.20950517089352,479.60721407061516,219.61415713849502,565.6453142872314,0.0744888761904754,0.0
mp-25433_Na,mp-757308,mp-25433,TiO2,intercalation,,1.1110324350000014,260.57394406411726,1014.2891822593724,289.5061035711104,1126.908179959791,0.15242222416666704,0.01864674581520553
mp-554278_Na,mp-760024,mp-554278,TiO2,intercalation,,1.258200342499996,63.4626810500106,238.72420178078377,79.84876703309135,300.3628724436204,0.0,0.0
mp-1105550_Na,mp-6465,mp-25301,Ti(SiO3)2,intercalation,,1.2944893099999988,120.1729904107443,397.52469293438935,155.56265143744088,514.5914654645992,0.039504125833333965,0.012706957375000272
mp-761068_Na,mp-761068,mp-776567,Ti2(PO4)3,intercalation,,1.235015887857141,105.66741950614686,306.344350414344,130.5009419189569,378.34013991699004,0.038301740555553465,0.06598136064961846
mp-9561_Na,mp-999454,mp-9561,VS2,intercalation,,1.4963288750000026,194.1274442573317,605.4236492218233,290.47850027219886,905.9128879384872,0.016437203333333983,0.02428589901785561
mp-10225_Na,mp-10225,mvc-11241,VS2,intercalation,,1.4578221850000006,194.1274442573317,604.1470845488103,283.00329495568906,880.7390228583266,0.016963786666666536,0.034307509017855516
mp-1221396_Na,mp-1221482,mp-1221396,NbSe2,intercalation,,1.4521036850000006,16.783261348342688,89.29576729861375,24.371035650246498,129.66671274921958,0.007230938571430202,0.009153813636361365
mp-1221025_Na,mp-1221025,mp-756655,TiO2,intercalation,,1.4199478425000038,146.67951242845277,591.4283583992376,208.277257211734,839.7974215023164,0.07390985333333333,0.011633854458333205
mp-767550_Na,mp-767550,mp-767556,TiPCO7,intercalation,,1.5358156400000056,107.71139320977996,283.09243702913085,165.42484229777045,434.777792355056,0.023783281679292227,0.08261658866874022
mp-1013526_Na,mp-10224,mp-1013526,VS2,intercalation,,1.519737875,194.1274442573317,610.3613511023843,295.02282961481814,927.5892627064667,0.017218676666667317,0.019019754017856272
mp-757603_Na,mp-757603,mp-849718,Ti4O9,intercalation,,1.5501498950000878,11.594128499288509,41.12969106039903,17.972637075789606,63.7571862786636,0.02255161044439546,0.015854319780157056
mp-558110_Na,mp-754850,mp-558110,TiS2,intercalation,,1.5112985949999989,198.54895038384063,595.2355841896987,300.0667497538228,899.5787020798948,0.002017226666666261,0.0172541749999997
mp-2207_Na,mp-7939,mp-2207,NbSe2,intercalation,,1.5016378749999997,97.88130257007921,532.5346375194886,146.98227119356574,799.6741814486596,0.0,0.0
mp-2156_Na,mp-752947,mp-2156,TiS2,intercalation,,1.5449670049999995,198.54895038384063,598.3118568070905,306.75157722041575,924.3720774672393,0.0,0.007324152499999845
mp-1104133_Na,mp-1104133,mp-21021,Mo3Se4,intercalation,,1.645572115000003,21.784335966001784,139.30781497655042,35.84769580944419,229.2410557269912,0.06335038142857208,0.03998493850000085
mp-1221553_Na,mp-1221553,mp-570170,Mo15Se19,intercalation,,1.6309421566666684,26.72745247943945,159.8395479659587,43.590928989022856,260.689057080226,0.06501904227941235,0.037652527702702436
mp-580226_Na,mp-7433,mp-580226,CuSe,intercalation,,1.6390754749999996,161.94662542040336,774.8640868125792,265.44274198559464,1270.060721152769,0.050241939166666416,0.0
mp-1221022_Na,mp-1221022,mp-17242,Nb2(PO4)3,intercalation,,1.6219950650000454,27.789582730623717,87.4853773377593,45.07456604748218,141.90085030151243,0.0,0.013651547166666944
mp-754549_Na,mp-754549,mp-754718,CuO2,intercalation,,1.6208534500000014,189.3771886090605,706.7932909102083,306.9526695082967,1145.6083440086654,0.08629801750000078,0.051521637083338234
mp-560506_Na,mp-560506,mp-761010,TiP2O7,intercalation,,1.6096861274999938,109.48313375679304,315.74464230799634,176.23348160353606,508.24977055562925,0.0,0.06343807382467581
mp-1199740_Na,mp-1199740,mp-568488,Mo15Se19,intercalation,,1.7476013574999982,17.955519340604745,110.13324324316713,31.379089974258324,192.46900539763638,0.06859231080882378,0.043161598819444265
mp-1238805_Na,mp-1238805,mvc-14769,CrS2,intercalation,,1.7394457650000021,105.00421005155495,317.1326503901788,182.64912848134793,551.6350456644227,0.01916975750000116,0.10444263892857107
mp-1224118_Na,mp-1224118,mp-31257,Mo15S19,intercalation,,1.7125378214705895,53.07739609519968,244.31855607754852,90.89704827820484,418.4047677698851,0.08414336455882321,-8.881784197001252e-16
mp-757229_Na,mp-757433,mp-849533,TiO2,intercalation,,1.7219334829999993,96.2142794184798,341.08311828654496,165.67458927339806,587.3224418636511,0.09059225291666627,0.02353764724358953
mp-770708_Na,mp-770708,mp-771025,SiBSbO7,intercalation,,1.7132401849999994,78.45370650208477,266.00935069940294,134.41004264156734,455.7379092039747,0.0794958481944521,0.08037928624999413
mp-770560_Na,mp-780528,mp-770560,Cr2C4SO16,intercalation,,1.7794771299999994,92.73403455264295,254.2701946739361,165.01809365905788,452.46799626291687,0.003837363719140896,0.039284417733473916
mp-1221432_Na,mp-3332,mp-1221432,CrSe2,intercalation,,1.769715954999994,38.3581021224056,175.20221046883472,67.8829453295403,310.05814721796384,-8.881784197001252e-16,0.0
mp-17461_Na,mp-17461,mp-761041,TiP2O7,intercalation,,1.7648322549999975,109.48313375679308,323.582741338637,193.21936583246742,571.0692590757476,0.0125315834999995,0.06072622905194791
mp-10033_Na,mp-7937,mp-10033,NbS2,intercalation,,1.8048755549999984,148.87549094084392,610.9269984155137,268.7017343377529,1102.6472053296834,0.0,0.0
mp-1237229_Na,mp-976923,mp-547271,ReO3,intercalation,,1.8734983700000027,104.20686466488286,757.4577499180828,195.23139109246887,1419.0958598153977,0.0,0.038669781699998566
mp-19427_Na,mp-19427,mp-777186,CoO3,intercalation,,1.919134523333332,214.5313162118351,606.1528290674955,411.71445527827234,1163.2888206795985,0.07184626791666915,0.00859158099999835
mp-1014373_Na,mp-1029407,mp-1014373,CrN2,intercalation,,1.9503240499999983,260.2104028853908,818.8309243650003,507.4946068075665,1596.98564467279,0.3365098292066673,0.0
mp-764206_Na,mp-765664,mp-764206,V3O8,intercalation,,1.9605318299999983,215.68943567532074,765.1309759488471,422.8660040362036,1500.0636324666775,7.105427357601002e-15,0.0019632015306116912
mp-759333_Na,mp-759333,mp-777965,Ti11O24,intercalation,,1.9801156649999956,75.04257795959809,263.8971338105332,148.59298415978358,522.5468486068368,0.11117303974357284,0.0231172613690358
mp-765533_Na,mp-765533,mp-777858,VO2,intercalation,,2.0303021149999863,98.60349274457907,384.3601159729477,200.19487986570462,780.3671563815158,0.08192629111111137,0.10222964162500504
mp-769713_Na,mp-780353,mp-769713,B4Sb2SO16,intercalation,,2.065728850000009,75.20499458902601,241.55597251779392,155.3531269866456,498.9891413198162,0.058203537129634775,0.07253411049568738
mp-1013874_Na,mp-1013874,mp-1041196,Ti3P3O13,intercalation,,2.096002029999989,57.32885006618297,174.9226095806643,120.16138611628456,366.63814477396795,0.03227054842481358,0.0561242156931403
mp-1118394_Na,mp-756229,mp-1118394,SnO2,intercalation,,2.0557806350000005,82.61674639430576,422.369379751737,169.84190736411992,868.2987917105822,0.19165878750000065,0.09063367196428462
mp-1120756_Na,mp-1120756,mp-765007,VF3,intercalation,,2.1524406075,204.70634806282712,690.7934316058611,440.618256183458,1486.8918335827289,0.010465111874999877,0.0
mp-768125_Na,mp-768125,mp-768143,GePCO7,intercalation,,2.1456213975000042,180.73111182371082,528.8526161648281,387.78054072291985,1134.7174893671115,0.03964375856749758,0.07057140633902659
mp-1238795_Na,mp-1238795,mp-755263,CrS2,intercalation,,2.1735961449999968,192.6558162987576,608.6854848770872,418.75593961880713,1323.0364234462907,0.0,0.00968357607142778
mp-1110703_Na,mp-1110703,mp-1205757,Rb2MoBr6,intercalation,,2.1965587850000032,34.839271705176344,131.25202276807434,76.52650832700714,288.3027836602341,0.0,0.0455331896250013
mp-764188_Na,mp-764188,mp-849511,VO2,intercalation,,2.100553995000019,61.23375821578063,231.2926567667253,128.62481544902323,485.8427141855131,0.04869382533333422,0.059423012690981374
mp-1072712_Na,mp-1221460,mp-1072712,NbS2,intercalation,,2.1208334075,103.66299811818358,408.04615356193636,219.85194953065343,865.39791427603,0.003172785000000289,0.0
mvc-15431_Na,mp-578618,mp-714883,MoO2,intercalation,,2.1844698050000018,177.57725713630813,882.3245098588652,387.9121562689862,1927.4112499981175,0.2303882616666666,0.0
mp-1111642_Na,mp-1111642,mp-5955,SbF6,intercalation,,2.160567509999999,175.90906644998063,520.8621202861257,380.063413686259,1125.3577742799146,-4.440892098500625e-15,0.1699305810000009
mp-754061_Na,mp-757172,mp-768209,SnPCO7,intercalation,,2.1633320400000033,156.4321193116785,497.3549747253362,338.4146157920573,1075.9439520767116,0.024772658181778876,0.03822340006410218
mp-1111822_Na,mp-1111822,mp-1207229,Cs2MoBr6,intercalation,,2.2489742549999963,31.01432191242619,127.08740907651527,69.75041151732873,285.8163111477357,0.0,0.02867923491666513
mp-1220976_Na,mp-867955,mp-25214,NbO2,intercalation,,2.28063853,181.2197203942924,981.2686712012488,413.2966767270501,2237.9191398234693,0.2856204883333415,-5.3290705182007506e-15
mp-1002571_Na,mp-1002571,mp-1016155,MnO2,intercalation,,2.2046847816666677,182.85936621305027,720.8497041614162,403.1472618751239,1589.2463726335932,0.0019829911538344898,0.006274398214272559
mp-770646_Na,mp-770646,mp-772605,SnAsCO7,intercalation,,2.21622666,138.64960066849846,465.56986719929193,307.27894139988,1031.8083517797302,0.02726188973232535,0.08070273483974333
mp-756769_Na,mp-768155,mp-756769,TlPCO7,intercalation,,2.3998646050000003,62.57161951232254,244.47461719319801,150.16341494515024,586.7059806228805,0.0,0.03732769273771908
mp-770978_Na,mp-772713,mp-772595,SiSbCO7,intercalation,,2.3868815225000004,156.35831696178184,518.0011047151887,373.2087776452754,1236.4072654792715,0.05935081613636406,0.032750124935899905
mp-6761_Na,mp-6761,mp-774537,Ti2(PO4)3,intercalation,,2.307959503333332,178.82858886318252,514.163207969558,412.72914113447126,1186.6678620976934,0.011676205625002822,-1.7763568394002505e-15
mp-1104369_Na,mp-1104369,mp-714944,VO2,intercalation,,2.347583144999997,253.01108116342826,1004.385198982542,593.9645496374906,2357.8777642188847,0.14416619333333358,0.0327154413928632
mvc-11561_Na,mp-764033,mvc-11561,MnO2,intercalation,,2.3652250637500027,243.81248828406703,981.9481854044233,576.6714081447292,2322.5284594223763,0.014088152083333584,0.023527273214272167
mp-1110861_Na,mp-1110861,mp-27826,K2MoCl6,intercalation,,2.3559404349999964,65.39428955272349,159.36056077523918,154.0650509753591,375.44398887466036,1.7763568394002505e-15,0.0326982033749994
mp-769532_Na,mp-853191,mp-850995,V2C4SO16,intercalation,,2.320517469999994,93.07365583385813,251.10254640267812,215.97904435923462,582.6878456888987,1.1546319456101628e-14,-8.881784197001252e-16
mp-25225_Na,mp-6496,mp-25225,Ba2(CuO2)3,intercalation,,2.474736299999999,45.871098331941525,248.6326082634696,113.51887216292513,615.3001410332879,0.06003475454545538,5.3290705182007506e-15
mp-768103_Na,mp-770717,mp-769564,VPCO7,intercalation,,2.4497678174999997,194.99710464839345,546.4591919078987,477.69763147331383,1338.698141913026,0.03838481659084625,0.0
mp-1176428_Na,mp-1176428,mp-767538,CePCO7,intercalation,,2.407791930000012,78.57925221386351,249.2889262385091,189.20248934597612,600.2358648354503,0.029042234318220395,0.033697164703525566
mp-1110657_Na,mp-1110657,mp-3980,LiSbF6,intercalation,,2.4428882549999993,185.68879643606067,599.4787725420741,453.6169798987384,1464.4596525648487,0.0,0.15651350800000152
mp-1111434_Na,mp-1111434,mp-570990,Cs2MoCl6,intercalation,,2.4240057250000038,44.85913848749322,149.0897421903757,108.73880851225157,361.39438860824515,0.0,0.00473133100000389
mp-1016152_Na,mp-1016152,mp-19326,MnO2,intercalation,,2.4697981075,243.81248828406703,936.7966316713213,602.1676221488548,2313.698548014204,0.01998353749999993,0.044311980000000695
mp-771418_Na,mp-771418,mp-774241,VAsCO7,intercalation,,2.464624385000003,168.11926460179197,522.2128519685399,414.35083912584435,1287.0585291220602,0.023231068537265642,5.3290705182007506e-15
mp-772357_Na,mp-772357,mp-772693,VCSO7,intercalation,,2.499502070000001,105.93783322148606,269.84627251390367,264.79183342841924,674.4813167302867,0.04762702541666641,0.05586933747299927
mp-505090_Na,mp-505090,mp-510752,CuO,intercalation,,2.491789937500001,147.19572474004542,724.3913694175322,366.7808257502652,1805.0311251264527,0.16305150500000032,0.0
mp-10810_Na,mp-1111315,mp-10810,TiAgF6,intercalation,,2.5390156800000017,169.7880487377037,539.0386419538981,431.0945180216341,1368.6275640468539,0.004913718124999633,0.3720756823333327
mp-19457_Na,mp-764240,mp-870306,V6O13,intercalation,,2.5298536350000047,95.78444653503892,359.31357913621736,242.32063024313183,909.0107642826213,0.023473434473684662,0.04086669755290906
mp-1101661_Na,mp-1101661,mp-32686,CoO2,intercalation,,2.5389845850000037,235.2621689598859,1029.83670584529,597.3270204228168,2614.7395212083748,0.02068371916666667,0.1289208249999998
mp-1190609_Na,mp-642750,mp-1190609,VO2,intercalation,,2.562214980000003,141.90410840207818,601.7651348876036,363.58883227134896,1541.8516430507404,0.0817632433333344,0.02072686996429418
mp-761612_Na,mp-761612,mp-767914,WO3,intercalation,,2.528785014999995,8.20424027022613,54.66978695086244,20.746759854807348,138.24813801458322,0.013800777539389129,0.003344499015856428
mp-1062939_Na,mp-861555,mvc-13108,CoO2,intercalation,,2.5855693649999933,235.2621689598859,1030.2130407450347,608.2866568061334,2663.687277573852,0.018588885833331403,0.004650854666667037
mp-510751_Na,mp-760829,mp-510751,CuO,intercalation,,2.5251804625000025,147.19572474004542,734.0017311468238,371.69576827709096,1853.4868309331391,0.1826820087500005,0.00902629800000021
mvc-11541_Na,mp-1176449,mvc-11541,FeO2,intercalation,,2.539938974999997,241.81736210751092,1100.367968469013,614.2013428485544,2794.867489956015,0.3515283256249999,0.030459735267857724
mp-773175_Na,mp-773178,mp-773175,CrCSO7,intercalation,,2.5043114900000023,105.49806428904051,266.481969156178,264.200014571803,667.3538572356427,0.0365867715151591,0.0537166391015651
mp-1176418_Na,mp-1176418,mp-768996,BiAsCO7,intercalation,,2.6203246975000054,112.4039781915873,472.0189119813812,294.5349201526682,1236.8428127518946,0.0688561122159026,-1.2434497875801752e-14
mp-767754_Na,mp-778147,mp-779878,Bi2P(CO4)4,intercalation,,2.6582495500000034,60.16677403532145,227.70022011116288,159.93830000434514,605.2840076454005,0.06710116107252517,0.07279356167410711
mp-764271_Na,mp-764271,mp-778713,Ni2O5,intercalation,,2.6956342299999987,100.62387322452223,436.2706240195447,271.2451570192024,1176.0260276505444,0.04454878841666688,0.014479004742424806
mvc-11624_Na,mp-773628,mp-714960,VO2,intercalation,,2.6216278900000094,141.90410840207818,538.7795774495072,372.01976829247286,1412.4795668040479,0.1589104300000006,0.0783654713928641
mp-1206768_Na,mp-1206768,mp-1207222,Rb2VCl6,intercalation,,2.6784107349999955,58.57160748872928,161.55781901297772,156.87882226401862,432.71819676754586,0.0,-8.881784197001252e-16
mp-1117357_Na,mp-694890,mp-1117357,CaFe2(SiO3)4,intercalation,,2.6545742350000086,55.942177096438854,194.88284393507598,148.50266197001415,517.3309763535804,0.02344473692982341,0.005260745437499104
mp-769972_Na,mp-772706,mp-769972,Li2FePCO7,intercalation,,2.6533461600000083,108.20267492811777,307.7548893390231,287.0991520222504,816.5802538489244,0.0128840973437514,0.021406204230768996
mp-769976_Na,mp-771405,mp-769976,Li2FePCO7,intercalation,,2.6042267549999947,108.20267492811777,310.05682397245585,281.78430101037134,807.4582765593932,0.01361703942708381,0.025861181923076515
mp-771504_Na,mp-773188,mp-771504,MnBSO7,intercalation,,2.631628445,96.13875744730404,265.1606636067694,253.00148876528084,697.8043448426505,0.09023763887872248,0.05968744807692339
mp-769373_Na,mp-769373,mp-776261,Sn2P(CO4)4,intercalation,,2.6985174000000094,37.729138627157674,115.97701073826569,101.81273707239744,312.96598147719794,0.09391071388392813,0.07585721641882337
mp-25545_Na,mp-765653,mp-25545,MnO2,intercalation,,2.6825251775,243.81248828406703,991.0348894196603,654.0331384109336,2658.4760426491675,0.03180992083333223,0.03927752337349855
mp-768253_Na,mp-776697,mp-769047,Bi2As(CO4)4,intercalation,,2.7202716925000017,57.338312020670784,225.5883508636604,155.97578708556333,613.6616050121738,0.08514138273924221,0.08112452917413115
mp-1110700_Na,mp-1110700,mp-866668,Rb2SbBr6,intercalation,,2.7613796450000008,33.70791791891392,118.20350415766235,93.08035841661969,326.40475034864176,0.0,0.031050662375000208
mp-25156_Na,mp-567072,mp-849537,V6O11,intercalation,,2.7774616449999843,53.11092512094408,223.08522536208199,147.51355745388832,619.6106570093602,0.04724975602941228,0.01894700659721593
mp-1205097_Na,mp-1205097,mp-542523,Fe7(PO4)6,intercalation,,2.7035309449999785,27.24467203606751,102.55961558465096,73.65681393588409,277.27309444040594,0.0,0.003123425690775505
mp-768257_Na,mp-779515,mp-768876,Bi2C4SO16,intercalation,,2.8188266949999936,120.18633630906281,460.9435976804405,338.78445316223326,1299.320118030963,0.08482002585000181,0.024398949737660658
mp-1112142_Na,mp-1112142,mp-28269,Cs2SbBr6,intercalation,,2.8631101725,30.114542606106763,115.43481881909186,86.22125327572893,330.5026040216364,0.0,0.012829291999999716
mp-768326_Na,mp-769261,mp-768326,Sn2C4SO16,intercalation,,2.8134325624999934,75.34253876149377,228.80174632144764,211.97115189300442,643.7182834576238,0.06917256335262678,0.02994636382902005
